state,county,last_sdx_code,frst_sdx_code,hh_size,treat,treat1overN,treatMoverN,confdr_hh_count,frac_confdr_count_men,confdr_hh_count_1861,confdr_hh_binary_1861,frac_confdr_count_men_1861,confdr_hh_MoverN,confdr_any_MoverN,frac_confdr_MoverN_men,children_size,sons_size,slaves_hh_count,realprop_head,realprop_hsum,confdr_hh_binary,battle_county
Georgia,HANCOCK,L0205,F055,6,0,0,0,4,1,4,1,1,2.66666666666667,1,0.666666666666667,3,2,10,6660,6660,1,0
Georgia,HARRIS,L0974,F024,11,1,1,1,0,0,0,0,0,0,0,0,8,3,7,600,600,0,0
Georgia,HARRIS,L0052,F468,8,0,0,0,0,0,0,0,0,0,0,0,3,2,0,6000,6000,0,0
Georgia,HARRIS,L0837,F751,9,0,0,0,6,1,5,1,0.833333333333333,6,1,1,6,5,15,3000,3000,1,0
Georgia,HARRIS,L1081,F202,6,0,0,0,4,1,3,1,0.75,4,1,1,0,0,17,4000,4000,1,0
Georgia,HARRIS,L0886,F169,14,0,0.333333333333333,1,3,0.428571428571429,1,1,0.142857142857143,0.919047619047619,0.813333333333333,0.131292517006803,8,2,0,8200,8200,1,0
Georgia,HARRIS,L0975,F055,8,0,0.166666666666667,0.833333333333333,4,1,3,1,0.75,0.628059440559441,0.497933884297521,0.15701486013986,0,0,18,2100,2100,1,0
Georgia,HARRIS,L1068,F202,8,0,0.5,0.5,2,1,1,1,0.5,2,1,1,4,1,0,150,150,1,0
Georgia,HARRIS,L0886,F770,11,0,0,0,5,1,2,1,0.4,1.80634920634921,1,0.361269841269841,8,3,6,17000,17000,1,0
Georgia,HARRIS,L0309,F468,10,1,1,1,0,0,0,0,0,0,0,0,7,5,0,6000,6000,0,0
Georgia,HARRIS,L0812,F871,8,1,1,1,4,1,4,1,1,3.66666666666667,1,0.916666666666667,5,3,11,3300,3300,1,0
Georgia,HARRIS,L0679,F047,10,0,0,0,4,1,1,1,0.25,3.66666666666667,1,0.916666666666667,7,3,6,1000,1000,1,0
Georgia,HARRIS,L0933,F301,4,0,0,0,0,0,0,0,0,0,0,0,0,0,30,4200,4200,0,0
Georgia,HARRIS,L1081,F468,7,1,1,1,4,1,4,1,1,4,1,1,4,2,54,4200,4200,1,0
Georgia,HARRIS,L0022,F024,4,0,0.125,1,1,1,1,1,1,0.529411764705882,0.529411764705882,0.529411764705882,2,0,9,1500,1500,1,0
Georgia,HARRIS,L1552,F777,7,0,0,0,0,0,0,0,0,0,0,0,3,0,10,800,800,0,0
Georgia,HARRIS,L0479,F351,9,0,0,0,0,0,0,0,0,0,0,0,5,2,0,12000,12000,0,0
Georgia,HARRIS,L0184,F202,5,0,0,0,2,1,1,1,0.5,2,1,1,2,0,39,6000,6000,1,0
Georgia,HARRIS,L0778,F024,4,1,1,1,2,1,1,1,0.5,1.5,1,0.75,1,1,72,10000,10000,1,0
Georgia,HARRIS,L1380,F024,5,0,0.25,0.75,1,0.333333333333333,0,0,0,0.333333333333333,0.333333333333333,0.111111111111111,3,2,14,0,0,1,0
Georgia,HARRIS,L1565,F866,7,0,0,0,3,1,1,1,0.333333333333333,3,1,1,4,1,0,1200,1200,1,0
Georgia,HARRIS,L0073,F559,3,0,0,0,2,1,2,1,1,2,1,1,0,0,0,4000,4000,1,0
Georgia,HARRIS,L1617,F561,3,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
Georgia,HARRIS,L0581,F332,10,0,0,0,8,1,6,1,0.75,8,1,1,7,7,0,500,500,1,0
Georgia,HARRIS,L1297,F376,6,0,0,0,3,1,0,0,0,3,1,1,1,0,1,2600,2600,1,0
Georgia,HARRIS,L0365,F468,11,1,1,1,0,0,0,0,0,0,0,0,8,5,5,4000,4000,0,0
Georgia,HARRIS,L0692,F024,8,1,1,1,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0
Georgia,HARRIS,L0083,F468,6,0,0.5,1,3,1,3,1,1,3,1,1,1,0,20,0,0,1,0
Georgia,HARRIS,L1039,F376,4,0,0,0,2,0.666666666666667,1,1,0.333333333333333,1.5,1,0.5,1,1,0,2000,2000,1,0
Georgia,HARRIS,L0032,F024,12,0,0.5,1,6,1,4,1,0.666666666666667,4.33333333333333,1,0.722222222222222,10,5,1,1500,1500,1,0
Georgia,HARRIS,L0531,F376,5,0,0,0,2,1,2,1,1,2,1,1,1,0,10,2000,2000,1,0
Georgia,HARRIS,L0302,F660,8,1,1,1,5,1,4,1,0.8,5,1,1,6,4,21,3500,3500,1,0
Georgia,HARRIS,L0136,F602,9,0,0,0,5,1,5,1,1,5,1,1,6,3,0,1000,1000,1,0
Georgia,HARRIS,L0659,F561,6,0,0,0,4,1,4,1,1,3.83333333333333,1,0.958333333333333,2,1,58,10000,10000,1,0
Georgia,HARRIS,L0943,F298,17,0,0,0,9,0.9,6,1,0.6,8.5,1,0.85,11,6,1,2000,2000,1,0
Georgia,HARRIS,L0216,F055,6,0,0,0,0,0,0,0,0,0,0,0,2,1,25,5000,5000,0,0
Georgia,HARRIS,L1142,F468,8,0,0.5,0.5,4,1,2,1,0.5,3.33333333333333,1,0.833333333333333,5,2,1,1600,1600,1,0
Georgia,HARRIS,L0509,F167,10,0,0,0,3,1,3,1,1,3,1,1,6,1,8,1500,1500,1,0
Georgia,HARRIS,L0001,F604,10,0,0,0,0,0,0,0,0,0,0,0,5,3,0,10000,10000,0,0
Georgia,HARRIS,L0955,F376,13,0,0,0,6,0.857142857142857,0,0,0,2.83333333333333,0.981481481481481,0.404761904761905,10,6,0,600,600,1,0
Georgia,HARRIS,L0663,F468,9,1,1,1,6,1,4,1,0.666666666666667,5.5,1,0.916666666666667,6,4,11,1800,1800,1,0
Georgia,HARRIS,L1370,F228,8,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1500,1500,0,0
Georgia,HARRIS,L1175,F762,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1500,1500,0,0
Georgia,HARRIS,L1617,F468,5,0,0,0,2,1,1,1,0.5,2,1,1,1,0,0,0,0,1,0
Georgia,HARRIS,L0275,F281,12,0,0,0,3,0.375,3,1,0.375,3,1,0.375,9,6,31,10000,10000,1,0
Georgia,HARRIS,L1358,F376,3,0,0,0,1,1,1,1,1,1,1,1,1,0,1,500,500,1,0
Georgia,HARRIS,L0846,F660,3,0,0,0,2,1,1,1,0.5,1.5,1,0.75,1,1,0,6850,6850,1,0
Georgia,HARRIS,L0991,F468,8,0,0,0,0,0,0,0,0,0,0,0,5,3,0,500,500,0,0
Georgia,HARRIS,L1190,F606,5,0,0,0,1,1,1,1,1,1,1,1,1,0,17,6000,6000,1,0
Georgia,HARRIS,L0566,F561,8,1,1,1,0,0,0,0,0,0,0,0,5,4,0,4500,4500,0,0
Georgia,HARRIS,L1089,F250,7,0,0,0,2,1,2,1,1,2,1,1,4,1,0,5200,5200,1,0
Georgia,HARRIS,L0326,F468,6,0,0.2,1,0,0,0,0,0,0,0,0,3,2,9,2400,2400,0,0
Georgia,HARRIS,L0837,F248,3,0,0,0,1,0.5,0,0,0,1,1,0.5,1,1,76,13000,13000,1,0
Georgia,HARRIS,L0398,F477,12,0,0,0,7,1,5,1,0.714285714285714,7,1,1,7,3,39,7000,7000,1,0
Georgia,HARRIS,L1157,F024,5,0,0.333333333333333,1,3,1,2,1,0.666666666666667,2.11111111111111,1,0.703703703703704,1,1,20,5000,5000,1,0
Georgia,HARRIS,L0561,F871,3,0,0,0,1,1,1,1,1,1,1,1,0,0,3,800,800,1,0
Georgia,HARRIS,L0799,F376,6,1,1,1,3,1,3,1,1,3,1,1,1,1,0,200,200,1,0
Georgia,HARRIS,L0522,F468,9,1,1,1,5,1,5,1,1,5,1,1,6,4,5,1500,1500,1,0
Georgia,HARRIS,L0363,F202,5,0,0,0,3,1,3,1,1,3,1,1,3,2,0,3000,3000,1,0
Georgia,HARRIS,L1081,F047,11,0,0,0,6,1,6,1,1,6,1,1,8,4,7,6000,6000,1,0
Georgia,HARRIS,L0746,F468,10,0,0,0,4,1,1,1,0.25,3.33333333333333,1,0.833333333333333,8,2,0,2000,2000,1,0
Georgia,HARRIS,L1101,F024,9,0,0.2,0.8,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0
Georgia,HARRIS,L0727,F468,5,0,0,0,4,1,4,1,1,4,1,1,3,3,7,3000,3000,1,0
Georgia,HARRIS,L0945,F341,10,0,0,0,3,1,3,1,1,3,1,1,8,2,9,3500,3500,1,0
Georgia,HARRIS,L1142,F063,7,0,0,0,6,1,4,1,0.666666666666667,5.33333333333333,1,0.888888888888889,3,3,2,1600,1600,1,0
Georgia,HARRIS,L0197,F606,11,0,0,0,0,0,0,0,0,0,0,0,8,5,2,1200,1200,0,0
Georgia,HARRIS,L1218,F202,7,1,1,1,1,1,0,0,0,1,1,1,2,0,0,600,600,1,0
Georgia,HARRIS,L1570,F288,8,0,0,0,0,0,0,0,0,0,0,0,5,4,21,3700,3700,0,0
Georgia,HARRIS,L1246,F024,5,0,0,0,0,0,0,0,0,0,0,0,3,1,6.5,2500,2500,0,0
Georgia,HARRIS,L0941,F777,9,0,0,0,6,1,6,1,1,5,1,0.833333333333333,5,4,5,1000,1000,1,0
Georgia,HARRIS,L0879,F561,11,0,0.5,0.5,4,1,0,0,0,0.48792270531401,0.40955448201825,0.121980676328502,6,2,8,4000,4000,1,0
Georgia,HARRIS,L0481,F077,11,0,0,0,7,1,3,1,0.428571428571429,7,1,1,8,6,5,0,0,1,0
Georgia,HARRIS,L0074,F161,6,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8000,8000,0,0
Georgia,HARRIS,L0116,F024,8,1,1,1,0,0,0,0,0,0,0,0,7,4,0,250,250,0,0
Georgia,HARRIS,L0110,F608,6,0,0,0,3,1,2,1,0.666666666666667,1.33333333333333,0.833333333333333,0.444444444444444,2,2,0,500,500,1,0
Georgia,HARRIS,L0808,F340,10,0,0,0,6,1,5,1,0.833333333333333,5.33333333333333,1,0.888888888888889,6,5,5,1000,1000,1,0
Georgia,HARRIS,L0802,F660,9,0,0,0,0,0,0,0,0,0,0,0,7,2,53,7000,7000,0,0
Georgia,HARRIS,L0102,F376,3,0,0,0,2,1,2,1,1,2,1,1,0,0,0,5000,5000,1,0
Georgia,HARRIS,L1304,F469,7,0,0,0,1,1,1,1,1,1,1,1,4,0,0,0,0,1,0
Georgia,HARRIS,L0898,F468,5,0,0.5,1,0,0,0,0,0,0,0,0,1,1,10,2500,2500,0,0
Georgia,HARRIS,L0512,F167,15,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,12,5,0,500,500,0,0
Georgia,HARRIS,L0385,F561,11,0,0,0,8,1,6,1,0.75,6.66666666666667,1,0.833333333333333,8,7,0,990,990,1,0
Georgia,HARRIS,L0245,F057,5,0,0,0,3,1,3,1,1,3,1,1,3,2,0,0,0,1,0
Georgia,HARRIS,L0588,F579,13,0,0,0,0,0,0,0,0,0,0,0,10,4,0,1500,1500,0,0
Georgia,HARRIS,L0581,F020,11,0,0,0,5,0.833333333333333,3,1,0.5,5,1,0.833333333333333,6,3,0,2000,2000,1,0
Georgia,HARRIS,L0376,F561,14,0,0,0,4,0.5,2,1,0.25,3,1,0.375,8,4,0,3500,3500,1,0
Georgia,HARRIS,L0809,F602,5,0,0,0,4,1,3,1,0.75,4,1,1,2,2,0,0,0,1,0
Georgia,HARRIS,L0074,F613,6,0,0,0,3,1,1,1,0.333333333333333,3,1,1,4,1,6,2000,2000,1,0
Georgia,HARRIS,L0605,F488,10,0,0,0,7,1,4,1,0.571428571428571,7,1,1,8,6,0,600,600,1,0
Georgia,HARRIS,L1268,F376,7,0,0,0,3,0.75,3,1,0.75,3,1,0.75,4,2,32,5000,5000,1,0
Georgia,HARRIS,L1347,F024,9,0,0,0,0,0,0,0,0,0,0,0,7,4,0,500,500,0,0
Georgia,HARRIS,L0421,F468,6,0,0,0,3,1,1,1,0.333333333333333,3,1,1,3,1,0,1200,1200,1,0
Georgia,HARRIS,L0547,F468,8,0,0.5,1,1,0.2,0,0,0,1,1,0.2,4,3,8,300,300,1,0
Georgia,HARRIS,L0438,F613,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1000,1000,0,0
Georgia,HARRIS,L1272,F158,9,1,1,1,0,0,0,0,0,0,0,0,7,4,15,5000,5000,0,0
Georgia,HARRIS,L1495,F468,10,0,0,0,4,1,2,1,0.5,4,1,1,8,3,4,2500,2500,1,0
Georgia,HARRIS,L1241,F376,11,0,0,0,7,1,7,1,1,7,1,1,9,6,18,2820,2820,1,0
Georgia,HARRIS,L1142,F281,8,0,0,0,1,0.25,0,0,0,0.0555555555555556,0.0555555555555556,0.0138888888888889,5,2,14.5,5000,5000,1,0
Georgia,HARRIS,L1115,F169,13,0,0,0,9,0.9,0,0,0,6.16666666666667,1,0.616666666666667,8,6,0,630,630,1,0
Georgia,HARRIS,L0751,F468,3,0,0,0,1,0.5,1,1,0.5,1,1,0.5,0,0,2,400,400,1,0
Georgia,HARRIS,L1407,F116,5,0,0,0,2,0.666666666666667,2,1,0.666666666666667,2,1,0.666666666666667,2,1,0,0,0,1,0
Georgia,HARRIS,L0438,F202,5,0,0.2,1,0,0,0,0,0,0,0,0,2,2,0,1000,1000,0,0
Georgia,HARRIS,L0194,F202,6,0,0,0,4,1,2,1,0.5,3.5,1,0.875,2,1,0,1000,1000,1,0
Georgia,HARRIS,L0363,F805,11,0,0,0,4,0.8,4,1,0.8,4,1,0.8,7,3,0,0,0,1,0
Georgia,HARRIS,L1225,F376,10,1,1,1,0,0,0,0,0,0,0,0,7,0,0,700,700,0,0
Georgia,HARRIS,L0802,F167,11,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0
Georgia,HARRIS,L1253,F468,9,0,0,0,0,0,0,0,0,0,0,0,6,3,0,2100,2100,0,0
Georgia,HARRIS,L0657,F596,7,0,0,0,2,1,1,1,0.5,1.5,1,0.75,4,0,0,600,600,1,0
Georgia,HARRIS,L0879,F376,6,0,0.142857142857143,1,3,0.75,1,1,0.25,0.219668737060041,0.207453416149068,0.0549171842650104,3,3,3.66666666666667,1500,1500,1,0
Georgia,HARRIS,L0555,F202,8,1,1,1,1,0.5,1,1,0.5,1,1,0.5,5,1,9,1500,1500,1,0
Georgia,HARRIS,L0647,F376,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,500,500,0,0
Georgia,HARRIS,L1602,F024,10,1,1,1,6,1,4,1,0.666666666666667,6,1,1,7,4,0,600,600,1,0
Georgia,HARRIS,L1359,F329,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,HARRIS,L0170,F468,9,0,0.333333333333333,1,0,0,0,0,0,0,0,0,6,3,0,800,800,0,0
Georgia,HARRIS,L0264,F378,5,0,0,0,2,1,1,1,0.5,2,1,1,3,1,0,500,500,1,0
Georgia,HARRIS,L0639,F202,5,0,0,0,1,1,0,0,0,1,1,1,2,0,0,2000,2000,1,0
Georgia,HARRIS,L0692,F561,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,1000,0,0
Georgia,HARRIS,L0812,F447,10,0,0,0,6,1,4,1,0.666666666666667,5.66666666666667,1,0.944444444444444,6,4,0,600,600,1,0
Georgia,HARRIS,L1402,F015,9,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1700,1700,0,0
Georgia,HARRIS,L1105,F323,10,0,0,0,2,0.666666666666667,0,0,0,0.222222222222222,0.209876543209877,0.0740740740740741,7,2,11,1800,1800,1,0
Georgia,HARRIS,L0509,F376,11,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,9,4,14,2800,2800,0,0
Georgia,HARRIS,L0275,F024,10,0,0,0,6,1,2,1,0.333333333333333,5.5,1,0.916666666666667,8,5,5,800,800,1,0
Georgia,HARRIS,L0292,F734,6,0,0,0,0,0,0,0,0,0,0,0,3,1,8,600,600,0,0
Georgia,HARRIS,L0230,F024,10,0,0,0,4,1,3,1,0.75,4,1,1,5,2,2,3500,3500,1,0
Georgia,HARRIS,L1564,F202,6,0,0.333333333333333,0.333333333333333,3,0.75,1,1,0.25,2.5,1,0.625,3,2,29,5000,5000,1,0
Georgia,HARRIS,L1142,F161,13,0,0.25,0.75,2,0.5,1,1,0.25,0.184659090909091,0.176136363636364,0.0461647727272727,9,3,13,150,150,1,0
Georgia,HARRIS,L0739,F468,11,1,1,1,5,0.714285714285714,5,1,0.714285714285714,5,1,0.714285714285714,8,5,4,3000,3000,1,0
Georgia,HARRIS,L1508,F161,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,300,300,0,0
Georgia,HARRIS,L1508,F861,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1764,1764,0,0
Georgia,HARRIS,L0400,F598,11,0,0,0,0,0,0,0,0,0,0,0,7,3,8,3500,3500,0,0
Georgia,HARRIS,L1228,F167,9,0,0,0,5,1,5,1,1,4.83333333333333,1,0.966666666666667,7,4,0,0,0,1,0
Georgia,HARRIS,L1119,F468,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,HARRIS,L1137,F749,10,0,0,0,5,1,5,1,1,4.5,1,0.9,8,4,21,2800,2800,1,0
Georgia,HARRIS,L0482,F167,5,0,0,0,2,0.666666666666667,0,0,0,2,1,0.666666666666667,2,1,5,3000,3000,1,0
Georgia,HARRIS,L0244,F566,5,1,1,1,1,1,1,1,1,1,1,1,1,0,8,3600,3600,1,0
Georgia,HARRIS,L0159,F376,9,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3000,3000,0,0
Georgia,HARRIS,L1049,F463,6,0,0,0,3,0.75,0,0,0,3,1,0.75,3,2,0,7000,7000,1,0
Georgia,HARRIS,L0414,F584,5,0,0,0,2,1,0,0,0,2,1,1,0,0,5,2750,2750,1,0
Georgia,HARRIS,L0152,F468,14,0,0,0,5,0.555555555555556,1,1,0.111111111111111,5,1,0.555555555555556,9,7,0,0,0,1,0
Georgia,HARRIS,L0647,F376,10,0,0,0,0,0,0,0,0,0,0,0,5,1,0,4000,4000,0,0
Georgia,HARRIS,L1380,F024,10,0,0.25,0.75,0,0,0,0,0,0,0,0,8,5,14,4000,4000,0,0
Georgia,HARRIS,L0400,F141,4,0,0,0,0,0,0,0,0,0,0,0,2,2,16,4000,4000,0,0
Georgia,HARRIS,L0438,F376,10,0,0.0833333333333333,1,0,0,0,0,0,0,0,0,8,5,0,800,800,0,0
Georgia,HARRIS,L1121,F202,10,0,0,0,1,0.166666666666667,0,0,0,1,1,0.166666666666667,6,5,0,0,0,1,0
Georgia,HARRIS,L1027,F024,10,0,0,0,0,0,0,0,0,0,0,0,7,3,1,954,954,0,0
Georgia,HARRIS,L0256,F281,10,0,0,0,4,1,1,1,0.25,4,1,1,8,3,0,1200,1200,1,0
Georgia,HARRIS,L0532,F024,10,1,1,1,5,0.833333333333333,1,1,0.166666666666667,4.33333333333333,1,0.722222222222222,3,3,53,19800,19800,1,0
Georgia,HARRIS,L0549,F468,13,0,0,0,0,0,0,0,0,0,0,0,10,4,11,3500,3500,0,0
Georgia,HARRIS,L0569,F468,8,1,1,1,2,1,2,1,1,2,1,1,3,1,4,5000,5000,1,0
Georgia,HARRIS,L0367,F063,6,0,0.5,0.5,1,0.25,1,1,0.25,1,1,0.25,5,3,0,0,0,1,0
Georgia,HARRIS,L0975,F178,16,0,0.25,0.75,6,0.857142857142857,1,1,0.142857142857143,3.56866359447005,1,0.509809084924292,11,4,19,0,0,1,0
Georgia,HARRIS,L0021,F077,8,0,0,0,3,1,3,1,1,3,1,1,6,2,0,150,150,1,0
Georgia,HARRIS,L0923,F498,12,0,0,0,7,1,6,1,0.857142857142857,7,1,1,9,5,22,6000,6000,1,0
Georgia,HARRIS,L1102,F202,9,0,0,0,3,1,2,1,0.666666666666667,2.5,1,0.833333333333333,6,2,18,2000,2000,1,0
Georgia,HARRIS,L0591,F648,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1800,1800,0,0
Georgia,HARRIS,L0926,F144,7,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1500,1500,0,0
Georgia,HARRIS,L1193,F248,9,0,0,0,4,0.666666666666667,0,0,0,3.5,1,0.583333333333333,7,5,24,3000,3000,1,0
Georgia,HARRIS,L1148,F096,12,0,0,0,4,0.666666666666667,0,0,0,3,1,0.5,10,5,0,0,0,1,0
Georgia,HEARD,L0972,F167,8,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0
Georgia,HEARD,L1613,F055,8,0,0,0,4,0.666666666666667,2,1,0.333333333333333,3,1,0.5,5,4,16,6000,6000,1,0
Georgia,HEARD,L0603,F301,8,0,0,0,4,1,4,1,1,4,1,1,3,2,0,300,300,1,0
Georgia,HEARD,L1377,F723,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1900,1900,0,0
Georgia,HEARD,L0356,F496,13,0,0,0,0,0,0,0,0,0,0,0,10,5,0,1000,1000,0,0
Georgia,HEARD,L1244,F448,5,0,0,0,3,1,2,1,0.666666666666667,3,1,1,1,0,0,1000,1000,1,0
Georgia,HEARD,L0029,F701,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,1600,0,0
Georgia,HEARD,L0320,F024,5,0,0,0,2,1,0,0,0,1,0.75,0.5,2,1,0,8000,8000,1,0
Georgia,HEARD,L0205,F602,9,0,0.5,1,6,0.857142857142857,5,1,0.714285714285714,5.5,1,0.785714285714286,4,3,20,8000,8000,1,0
Georgia,HEARD,L0130,F202,6,0,0,0,1,0.333333333333333,0,0,0,1,1,0.333333333333333,3,1,22,9000,9000,1,0
Georgia,HEARD,L1599,F024,11,1,1,1,2,0.5,0,0,0,0.142857142857143,0.137755102040816,0.0357142857142857,6,2,2,8000,8000,1,0
Georgia,HEARD,L0362,F528,12,0,0,0,1,0.166666666666667,1,1,0.166666666666667,1,1,0.166666666666667,7,4,0,3855,3855,1,0
Georgia,HEARD,L0892,F376,10,0,0,0,4,1,4,1,1,3.6,1,0.9,7,3,1,1472,1472,1,0
Georgia,HEARD,L1476,F538,7,0,0,0,0,0,0,0,0,0,0,0,2,2,16,4000,4000,0,0
Georgia,HEARD,L0107,F838,6,0,0,0,3,1,3,1,1,3,1,1,3,2,7,2000,2000,1,0
Georgia,HEARD,L1450,F780,10,0,0,0,5,1,4,1,0.8,5,1,1,7,3,1,2400,2400,1,0
Georgia,HEARD,L1119,F220,12,0,0,0,0,0,0,0,0,0,0,0,10,5,0,2200,2200,0,0
Georgia,HEARD,L0209,F024,9,1,1,1,4,1,2,1,0.5,4,1,1,4,2,0,800,800,1,0
Georgia,HEARD,L0427,F533,5,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1000,1000,0,0
Georgia,HEARD,L0922,F301,7,0,0,0,1,0.5,0,0,0,1,1,0.5,3,1,7,2000,2000,1,0
Georgia,HEARD,L1245,F561,3,0,0.5,0.5,0,0,0,0,0,0,0,0,1,0,8,1200,1200,0,0
Georgia,HEARD,L0451,F566,11,0,0,0,8,1,6,1,0.75,8,1,1,6,5,0,2600,2600,1,0
Georgia,HEARD,L1038,F177,13,0,0,0,8,1,8,1,1,7.42857142857143,1,0.928571428571429,10,7,5,750,750,1,0
Georgia,HEARD,L1142,F464,9,0,0,0,0,0,0,0,0,0,0,0,6,2,19,3000,3000,0,0
Georgia,HEARD,L0367,F024,11,0,0.2,1,6,1,4,1,0.666666666666667,3.45,1,0.575,7,4,11,3000,3000,1,0
Georgia,HEARD,L1375,F351,17,0,0,0,0,0,0,0,0,0,0,0,11,9,6,2000,2000,0,0
Georgia,HEARD,L0104,F125,9,0,0,0,5,1,3,1,0.6,5,1,1,5,3,0,0,0,1,0
Georgia,HEARD,L0309,F841,12,0,0,0,1,0.25,0,0,0,0.0769230769230769,0.0769230769230769,0.0192307692307692,8,2,11,1500,1500,1,0
Georgia,HEARD,L1051,F602,11,0,0,0,0,0,0,0,0,0,0,0,7,3,18,4700,4700,0,0
Georgia,HEARD,L0267,F063,9,0,0,0,3,1,0,0,0,1.5,1,0.5,5,2,0,300,300,1,0
Georgia,HEARD,L0192,F228,10,0,0,0,1,0.166666666666667,0,0,0,1,1,0.166666666666667,5,4,0,400,400,1,0
Georgia,HEARD,L0113,F024,6,0,0.25,0.25,0,0,0,0,0,0,0,0,3,2,0,2000,2000,0,0
Georgia,HEARD,L0401,F468,10,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0
Georgia,HEARD,L0219,F174,8,1,1,1,1,0.25,0,0,0,0.111111111111111,0.111111111111111,0.0277777777777778,4,1,0,4000,4000,1,0
Georgia,HEARD,L1294,F553,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1000,1000,0,0
Georgia,HEARD,L0436,F448,8,0,0,0,5,1,1,1,0.2,5,1,1,5,3,0,2000,2000,1,0
Georgia,HEARD,L0719,F376,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Georgia,HEARD,L1294,F561,8,0,0,0,2,0.5,0,0,0,2,1,0.5,4,2,0,0,0,1,0
Georgia,HEARD,L0975,F606,9,0,0.5,0.5,3,1,2,1,0.666666666666667,1.21978021978022,1,0.406593406593407,5,2,0,0,0,1,0
Georgia,HEARD,L0879,F468,7,0,0.142857142857143,1,2,0.666666666666667,0,0,0,0.0768115942028986,0.0753623188405797,0.0256038647342995,3,1,1.5,0,0,1,0
Georgia,HEARD,L0665,F024,11,0,0,0,7,0.875,3,1,0.375,6,1,0.75,7,6,0,1500,1500,1,0
Georgia,HEARD,L1211,F814,10,0,0,0,5,1,3,1,0.6,5,1,1,5,2,0,200,200,1,0
Georgia,HEARD,L1577,F743,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,800,800,0,0
Georgia,HEARD,L0634,F602,9,0,0,0,5,1,5,1,1,4.33333333333333,1,0.866666666666667,6,4,2.5,0,0,1,0
Georgia,HEARD,L0822,F300,12,1,1,1,0,0,0,0,0,0,0,0,8,1,5,550,550,0,0
Georgia,HEARD,L0975,F202,4,1,1,1,1,1,1,1,1,0.7,0.7,0.7,0,0,0,0,0,1,0
Georgia,HEARD,L0894,F772,7,0,0,0,2,0.5,0,0,0,0.5,0.444444444444444,0.125,4,3,0,0,0,1,0
Georgia,HEARD,L1614,F561,8,0,0,0,0,0,0,0,0,0,0,0,5,3,2,800,800,0,0
Georgia,HEARD,L1105,F468,6,0,0.166666666666667,0.833333333333333,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0
Georgia,HEARD,L0147,F447,9,0,0,0,4,0.8,2,1,0.4,2.66666666666667,1,0.533333333333333,4,2,1,6400,6400,1,0
Georgia,HEARD,L0604,F816,12,0,0,0,1,0.125,0,0,0,1,1,0.125,9,6,0,450,450,1,0
Georgia,HEARD,L1201,F606,13,0,0,0,6,1,1,1,0.166666666666667,5,1,0.833333333333333,10,4,23,7000,7000,1,0
Georgia,HEARD,L0205,F342,3,0,0,0,1,0.5,1,1,0.5,0.5,0.5,0.25,0,0,0,400,400,1,0
Georgia,HEARD,L1273,F574,8,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
Georgia,HEARD,L0985,F047,8,0,0,0,6,1,6,1,1,4.33333333333333,1,0.722222222222222,5,4,0,500,500,1,0
Georgia,HEARD,L1142,F722,9,0,0,0,1,0.2,0,0,0,0.166666666666667,0.166666666666667,0.0333333333333333,4,3,2,150,150,1,0
Georgia,HEARD,L0095,F861,6,0,0,0,2,1,1,1,0.5,2,1,1,2,1,0,250,250,1,0
Georgia,HEARD,L0359,F678,10,0,0,0,2,0.4,1,1,0.2,0.236111111111111,0.222222222222222,0.0472222222222222,7,3,0,0,0,1,0
Georgia,HEARD,L1227,F468,9,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0
